,song_id,song_id1,song_id2,song_id3,song_id4,song_id5,song_id6,song_id7,song_id8,song_id9,r,g,b
7795,SOLJYEI12A8C13F7B3,SOLQXDJ12AB0182E47,SOVALQH12AB0189114,SOLJYEI12A8C13F7B3,SOBYPMR12A6D4F84A2,SOUVTEV12A8C13432A,SODRVMJ12A8C13E5BB,SOXYUVR12A67020490,SOEEBQZ12AB01890DE,SOPZWMD12A6310F303,26.0,104.0,106.0
7796,SOGHLPM12A6D4F8009,SORWVOU12AB0185F3D,SOGHLPM12A6D4F8009,SOYKEHE12A67ADAF01,SOMEJEH12A6D4FD320,SOIRAPL12AB0180B09,SOUOULX12A8C13A4F8,SOGDPIX12A8AE4762C,SORCKXV12AC468E5AA,SONSXXW12A6D4F72C5,19.0,105.0,103.0
7797,SOQLPGW127D9740B44,SOMXLAN12AB0184EBB,SOBBONJ12A6D4F7DA8,SOALJAA12A6702085C,SOQLPGW127D9740B44,SOKFTSQ12A8C131A1A,SONPCAF12A81C21DE9,SOGMPOZ12A6D4F72B1,SOWLIFO12A6D4F4832,SOHFQAE12A6701F5F6,16.0,103.0,108.0
7798,SOWNJRH12A8C13D066,SOWNJRH12A8C13D066,SOXADSM12A58A791D6,SODKAZE12AB0183885,SOLXATJ12A8C13E471,SOWCOPU12A58A79611,SOYNSBB12AB0188D45,SOZSPAY12A8C136D61,SONLUQI12A6D4FABFA,SOOIECN12A58A7CEF8,18.0,105.0,103.0
7799,SOXSTRR12AB018DB42,SOXSTRR12AB018DB42,SOFNEOC12A8C137A36,SOUJXJM12A81C235DA,SOCTSDC12A6BD4FEBA,SOURWFF12A6D223BE7,SOVZRCY12A8C1380C7,SOBVDMZ12A8AE48E12,SOCLZXT12A8C1372AB,SOYBJDB12A58A7C928,17.0,101.0,104.0
7800,SOIDIRV12A8C137014,SOIDIRV12A8C137014,SOHJLPZ12A81C233B3,SOKRLGG12AB0182C9A,SOWHJGC12A8C13F7A6,SOQEVOG12A8C137C98,SOKNBWG12A58A7D0C8,SOFDZXA12A8C13FBD9,SONWUZV12AB0180BAD,SOSHWWI12A58A7A6A0,26.0,101.0,107.0
7801,SODMEQS12A6D4F775C,SODMEQS12A6D4F775C,SOPIJEU12AB01821EC,SOICZEE12AB018DD99,SOCBMYZ12A8C14511D,SOIHOTV12A6D4F82B2,SOSZNRJ12A8AE46E38,SOIMEKU12AB0188994,SOAYJBZ12AB0189E01,SOINPKF12A6D4FDC75,17.0,102.0,103.0
7802,SOQAUUD12A8C1344E3,SOQAUUD12A8C1344E3,SODGVGW12AC9075A8D,SOOZADV12AF729E506,SODPURK12A6D4F6587,SOONWLV12A58A7DAD0,SOSDGEH12A8C13E0F5,SOMJJEA12A8C13AE66,SOUSETF12A8C1382E8,SOUAUMW12A8C140570,27.0,102.0,115.0
7803,SOUCJJT12A58A79086,SOHMPWH12A8C14060E,SOUCJJT12A58A79086,SOQJRXH12AB0189D40,SOXWYZP12AF72A42A6,SOEBMRN12B35058985,SOACWQZ12A67ADE5EC,SOUWVTV12AB017FDA7,SOWKSVE12A8C13F72E,SOLXYNE12AF72A3EBA,35.0,99.0,111.0
7804,SODWAHL12A8C1448E8,SODWAHL12A8C1448E8,SOZSYRJ12AB0184F53,SONDIHO12A6701C15B,SOBBONW12AB0180FE6,SOMFJWF12A6D4F6F0A,SOIRLDI12A6D4FA5FA,SOXPYBV12A6D4F936F,SONKVOV12A679AE5B0,SOJHQCA12A67ADADA1,20.0,105.0,102.0
7805,SOBALPV12A6D4F7034,SOBALPV12A6D4F7034,SOIBSTB12A8C1322FC,SOXCGSM12A8C13BD85,SOVQKLI12A6D4FB4C9,SONVKIH12A8C13A80C,SOLWRZI12A6D4FC4F0,SOIHONR12A67AE13E6,SOMSZXV12AB0185E17,SOVIEIL12A6D4F7D84,44.0,105.0,98.0
7806,SOOHVAR12A8C138A5F,SOOHVAR12A8C138A5F,SOVRTMP12A6D4F98D5,SODOHKJ12A6701C3F6,SOJJCEC12A8C1417A9,SOSZSXU12AB0184050,SOYXCNB12A6D4F904F,SOEQMYY12A6310F219,SOZVQDA12AB0189F8C,SOJSNTB12A6701E7F2,47.0,100.0,91.0
7807,SOZOEYP12AB0188C9D,SOZOEYP12AB0188C9D,SOGFDHO12A6310E21B,SODDKFP12AF72A476D,SOJABBQ12A8C13C03B,SOMLFXS12A6D4F9207,SOBUHJR12A6D4FDC7C,SOOREVH12AB018B54D,SOLKLYR12A8C13898E,SOUABXY12A8C133A3F,48.0,119.0,110.0
7808,SONUSPE12A8C13CA0C,SOMATVS12A6701DA9A,SONUSPE12A8C13CA0C,SOBOAFP12A8C131F36,SOLRIGA12A8C1413F8,SOZOWHP12AB0182E1E,SOKGDQW12A8C13D1F8,SOOBZNO12A8C13FF7F,SORNRNY12AB0181981,SONLUCR12A8C142E61,49.0,107.0,84.0
7809,SOHQYKY12AB017A589,SOHQYKY12AB017A589,SOHOLZZ12A81C20BC5,SODBWTV12AF72A4BF1,SOVUFPG12A8C1339EA,SODDIPS12AB018D790,SODOAON12A6D4FA1D9,SOBFPNI12A81C2243B,SOLECYL12A58A7BF88,SOMGDUI12A8C139AF8,94.0,101.0,102.0
7810,SOVPXOH12AB0180112,SOVPXOH12AB0180112,SOUPJGI12AB0180DE1,SOSPOJS12A6D4F6905,SOMFBCD12A6701EFB0,SOVJMQZ12A8C142C5A,SONRVUM12A6310DF61,SOSNEEJ12A6D4FA429,SOXRFRN12A8C13D572,SOSZKMK12A58A80996,75.0,84.0,121.0
7811,SOHIDLH12AC3DFB773,SOHIDLH12AC3DFB773,SOUTGEZ12AB017C7FC,SODHKOL12A8C141128,SOCNZOC12A8C13678E,SORNRLD12AB018039C,SODZSQP12A58A7A103,SOOIKKF12A8AE4697E,SOPRSHT12A6D4F7FC1,SOIRFRB12A58A7C29D,61.0,110.0,108.0
7812,SOBNMQD12A8C134323,SOITWMD12A67ADCF57,SOBNMQD12A8C134323,SOSESQN12A8C1301C2,SOWHSBW127D977CFA2,SONQNFR12A8C13F391,SOAZPPR12A6D4F89C6,SOOQWXY12A8C136E77,SOBWZRT12A81C231DA,SOWVPWE12A8C13C574,34.0,100.0,111.0
7813,SOLKLFA12AB01872EB,SOLKLFA12AB01872EB,SORHRXC12AB01818B1,SOXWLCA12A3F1ECE80,SOWIGXC12AF729AEC2,SOCJPDY12A6701F600,SOLFYOK12A8C13A4F9,SOBDZNY12A6310E1CA,SOTASOO12AB018697C,SOKRLQZ12A8C13D997,109.0,91.0,113.0
7814,SOTFFLU12A679AE5C4,SOTFFLU12A679AE5C4,SOZQBRA12A6D4F9833,SOQSZPZ12A6D4FA41E,SOMJFUL12A58A7D514,SOTVYNO12A6D4F9526,SOIQDNA12A58A78860,SOHAYPS12A8C13A90C,SODBCUG12A67AE0927,SOJEWOK12A6701DA2E,42.0,94.0,124.0
7815,SORXHBR12AF72A5DA5,SORXHBR12AF72A5DA5,SOWTQIB12A8C132E71,SORECSF12AB018AC92,SODJNDO12A8C13A0C0,SOCMNKB12A6D4F7E50,SOFIXFL12A8C1330E2,SOTNQFW12AB0183BD9,SOKEDRC12A8AE48B26,SOCMRKY12AB0187685,49.0,117.0,96.0
7816,SOEORDW12A6D4FB045,SOEORDW12A6D4FB045,SODZXPD12A8C131682,SOXTUWX12A8C141C19,SOTXXBT12A6D4F6B25,SONSOGK12A6D4FDC69,SOLJNZQ12A8C1440E0,SOXAIMS12A8C137E90,SOZYPGZ12A8AE47B54,SONMWXV12AB01803B4,149.0,74.0,150.0
7817,SODPGZQ12A58A79D74,SODPGZQ12A58A79D74,SONDUKG12A58A7DA36,SOXPZKK12AB01837A6,SOXVQZV12AAF3B2472,SOYMTOW12AF72A59B4,SOCZAMP12A6D4F5064,SOFAAHA12AB018240F,SOAKTWB12AB018591E,SOPGXFE12A8C1370F2,41.0,95.0,102.0
7818,SOUSAXU12A8C132C18,SOUSAXU12A8C132C18,SOGZSTT12A6D4F9148,SOBXNWJ12A58A775A2,SOFYXUS12A58A7B5A8,SOQITRU12AB0189140,SOULLRI12A8C13E173,SOVHWLT12AB01856C5,SOXPGNL12AF72A0750,SOUECMS12A8C142D30,21.0,103.0,115.0
7819,SOUACBM12A6D4F9664,SOUACBM12A6D4F9664,SOLQUGX12AF729CF3A,SOFCSDA12AB017D7BE,SOYCETG12A8C13F095,SOKZQZK12A8C13F7F9,SOCJPDY12A6701F600,SOZINAV12A8AE46422,SOOMNGN12A6D4FA4BF,SOBDZNY12A6310E1CA,104.0,84.0,124.0
7820,SOPPHOQ12A58A788EF,SOPPHOQ12A58A788EF,SOUCMGJ12A6D4F84F1,SOGSRRK12A8C13DC56,SOLYGDX12A6D4F83FD,SOEOWKG12AC468D13C,SOQFBPO12A8C132CFE,SOJHQCA12A67ADADA1,SOLCKCC12AB0185D72,SOOMLRN12A6D4F7F2E,21.0,105.0,102.0
7821,SOZCWEP12A6D4F93CD,SOZCWEP12A6D4F93CD,SOLEITP12A67AE13EE,SOWSZBE12AB01830DE,SOVDTHE12AB01871DD,SOGJIEF12A8C134BC5,SOJYDCI12AB0186970,SOFRBIA12A6701C7AD,SOMTPVC12A5891F793,SORRSHE12AB0181BB7,48.0,103.0,115.0
7822,SOMQRIG12AF72A4577,SOMQRIG12AF72A4577,SOMZZYS12A6D4F74E0,SOVFXMI12A6D4F74AA,SOLFKFY12A6D4F74DA,SODZGUF12A6D4FC371,SOPWYXZ12A6701F746,SOLBFZJ12A8C1445B8,SOESAFA12AB01878EF,SOXAWTK12A6D4FCC42,84.0,131.0,122.0
7823,SOWIGXC12AF729AEC2,SOWIGXC12AF729AEC2,SOBDZNY12A6310E1CA,SORHRXC12AB01818B1,SOCJPDY12A6701F600,SOKRLQZ12A8C13D997,SOLKLFA12AB01872EB,SOXWLCA12A3F1ECE80,SOLFYOK12A8C13A4F9,SOPUDLT12A8C138101,112.0,99.0,127.0
7824,SOQCMRM12A8C1409DC,SOQCMRM12A8C1409DC,SOPQBSF12A6701F601,SOBKMNJ12AF729BCA3,SOFOTSL12AB0188F5D,SOSFEOT12AB0180F40,SONCELS12A58A7D2A7,SOYNLCG12A670203E1,SOSGLXP12A6D4FD137,SOOMJHI12A6D4F8086,54.0,112.0,99.0
7825,SOYCETG12A8C13F095,SOYCETG12A8C13F095,SOFCSDA12AB017D7BE,SOLQUGX12AF729CF3A,SOUACBM12A6D4F9664,SOKZQZK12A8C13F7F9,SOZINAV12A8AE46422,SOOMNGN12A6D4FA4BF,SODHLKV12A8C13E056,SONXYWM12B0B80CBD5,103.0,83.0,127.0
7826,SORZLQV12A6D4F83C0,SORZLQV12A6D4F83C0,SOBJWAK12A8C14109F,SOYABSZ12A81C1FEAC,SOTDRKF12A8C13BABD,SOBYRTY12AB0181EDB,SODPEFV12A6D4F7E19,SOCUJVV12AB0189992,SODADXS12A6D4FC0CE,SONJDOF12A6D4F8886,65.0,105.0,112.0
7827,SOFFHJL12AF72A4A08,SOHDBWE12A6D4F89BA,SOFFHJL12AF72A4A08,SOUFPIT12A8C1436E9,SOXYFVU12A6701E333,SOUQJUS12A8C13E287,SOAVZQP12A6D4FD8AA,SOMXLBS12AB01823B9,SOPGUWC12A58A807CD,SOJAYZE12AB017F920,41.0,108.0,112.0
7828,SOBLXLK12A6D4F746E,SOBLXLK12A6D4F746E,SOPXJPQ12A58A7AAFF,SOULPCP12AB018A484,SODJDHK12AB0181540,SOJXCFA12A8C144BB6,SOFKYDZ12AB017F425,SOVEEGT12AB0180463,SOIKHHI12A6D4F85C0,SOPRIUU12A8C133EF5,47.0,114.0,96.0
7829,SOBVTQI12A6D4F80ED,SOBVTQI12A6D4F80ED,SONRXEK12AB018572C,SOPGGYI12A6701E325,SOVNVRF12A8C14477B,SOFDGKP12A6D4FC05D,SOHAWXE12A58A7BC79,SOTIQWZ12A8C13E486,SOFFKQH12A8C13E4CA,SOCWAVM12A8C1320D5,25.0,114.0,105.0
7830,SOBLBWG12A8C135A76,SOBLBWG12A8C135A76,SOHOTAA12A8AE45F43,SOWOZBR12A8C13F4F6,SOLGGKC12A6D227208,SOQTWKN12A8C140B33,SOTFVZN12AC9075997,SOPKQHS12A81C21AD6,SOVFFSK12A6BD55C96,SOPYQKP12AF72ACBBB,82.0,107.0,100.0
7831,SOBFPNI12A81C2243B,SOBFPNI12A81C2243B,SOLECYL12A58A7BF88,SODQDMV12A670202A1,SODBWTV12AF72A4BF1,SODOAON12A6D4FA1D9,SOGAJIN12A6D4FBB60,SOQBNHE12B0B8098AC,SOHOLZZ12A81C20BC5,SOKVCYS12A6D4F87DC,95.0,108.0,102.0
7832,SOAUCPW12A81C217AD,SOAUCPW12A81C217AD,SOGRKQK12A6310E81A,SONZNIN12A8C1400EB,SORFFWV12A8151B9CF,SONDJCU12AB017B729,SOWKDHG12A6D4F7D0C,SOIUJLY12A6701DF4D,SOTXTAW12A8C1438BD,SOZHPUO12AB018506F,58.0,113.0,132.0
7833,SORYSCC12A6D4F72D9,SOGTIHR12AF72A4932,SORYSCC12A6D4F72D9,SOYAOUO12A8C136348,SONJQNM12AC468D243,SOCHFIC12A8C137B45,SOPCUXO12A8C143664,SOCWRMC12A58A7AFE5,SOKUPAO12AB018D576,SOZFCVU12A8C1338C8,24.0,111.0,106.0
7834,SOMXLBS12AB01823B9,SOMXLBS12AB01823B9,SOYRIZQ12AF72A07C9,SOXHVCS12AB0184293,SONREUU12AB018331C,SOKZUAQ12AB0184518,SOGCXYO12A8C13C20F,SOTLVSV12A8C136E8D,SOFFHJL12AF72A4A08,SOHDBWE12A6D4F89BA,43.0,112.0,117.0
7835,SONQFUV12A6D4FD649,SONQFUV12A6D4FD649,SONSOPT12A6D4F9405,SOOHUZQ12A67ADF8A9,SOXTSKV12A67ADA23D,SODMETA12A42806445,SOEPHOU12A8C141DE1,SOOPZGS12A8AE4571D,SOBGBKM12AF729F913,SOLQJQS12AB018607A,25.0,111.0,111.0
7836,SOHRYJW12AB01867F5,SOHRYJW12AB01867F5,SOWOGIQ12A8C131CB8,SORHWHC12A8C13A547,SOGQNYF12AB0185865,SOLHXCQ12A6D4F403E,SOAKDYF12AB018CE3E,SOIEVTM12A67021D72,SOJDZOH12A58A77672,SOWILYC12A6D4FC186,27.0,102.0,113.0
7837,SOKLANA12A8C14016F,SOKLANA12A8C14016F,SOWIGII12A58A7A939,SOOZZZK12A6D4F6598,SORJMCI12A8C13951C,SOIYUFK12A8C136FC7,SOWSAAK12AB01825C1,SOVKWOC12A8C141418,SOWODBS12A67ADE31B,SOMHMQW12A8C14098B,60.0,86.0,112.0
7838,SOVSBWN12A813557F9,SOVSBWN12A813557F9,SOQGXVR12B0B80C04E,SOYQKHX12A6BD4F039,SOAUNRP12B0B80B1E4,SOKCFHC12A6D4F7D1A,SOBITWJ12AB01859EB,SOVVJXW12A6702046D,SOGSHHZ12A8AE47D57,SOCGXVT12AF72A1B46,23.0,105.0,109.0
7839,SOMDCSV12A6D4FCC4E,SOMDCSV12A6D4FCC4E,SOMNKWI12A6D4F79D9,SOHGXFF12AB017F03E,SOYAIPB12A8C143D84,SOVMGXI12AF72A80B0,SOLPLLC12B0B8077F9,SOXDNXK12A8C13AA39,SOEBJYK12A8C143962,SOLJZKI12AB0186D1C,28.0,94.0,105.0
7840,SOJYIGD12AB017D7D1,SOJYIGD12AB017D7D1,SOPRBOB12A8C1447BB,SOCYMCO12A8151D75E,SOJUJJT12A8C13F321,SOSZCHD12A6D4F780A,SOVULAV12A58A7C971,SOPIHMX12A8C13749F,SOVKSGZ12A6D4F5D3E,SOVAWWV12A8C141DEA,18.0,104.0,97.0
7841,SOWCNFV12AB018AE67,SOUEZVT12A58A7BD3D,SOWCNFV12AB018AE67,SOLHEHV12A8C13ECB2,SOLAGCE12A58A7D020,SOOTYDV12A6D4F5328,SOZBOKV12A6D4FB364,SOLZPJR12AB018E443,SOWTALX12AB01849F8,SOHKXIR12A6D4F7DF5,32.0,96.0,113.0
7842,SOTXXBT12A6D4F6B25,SOTXXBT12A6D4F6B25,SONSOGK12A6D4FDC69,SODZXPD12A8C131682,SOXTUWX12A8C141C19,SOZGOFA12AB0182B23,SOEORDW12A6D4FB045,SOXJUZJ12A6D4FB144,SOXAIMS12A8C137E90,SOGLCXR12AB0182738,137.0,72.0,150.0
7843,SOQDVUC12A67ADF7ED,SOQDVUC12A67ADF7ED,SOZLHNJ12A8C13DBA5,SOLCHRP12AC468D757,SOMCBGZ12AB0182666,SOYCVJT12AC3DF9301,SOCGOZK12A8151BD5D,SOMYAYY12A8C13E667,SOEJEVS12AB018B80E,SOWTYVO12AB0180BDA,14.0,99.0,107.0
7844,SOSJZID12A8C13E802,SOSJZID12A8C13E802,SOCTJQC12AB01884FC,SOXGRUW12A8C141751,SOSYIDB12A8C1371F3,SORTEBZ12A6D4FC1FC,SOPURFN12A6D4F5DFC,SOHKXIL12A8C146E96,SONDUKG12A58A7DA36,SOEUPXX12A8C1387BC,47.0,107.0,114.0
7845,SOMSOXH12A67ADD011,SOMSOXH12A67ADD011,SOMDZLO12AF729A7C1,SOOGGJJ12A8C13EB6F,SOOVDUC12AF72A2BC0,SOGMFND12A58A7A543,SOEKSVX12AB0185D04,SOLYVAA12AF72A366B,SOABHTM12AB0186BF9,SOTADYG12AB0187A72,60.0,88.0,99.0
7846,SORDQAJ12AB01889A9,SORDQAJ12AB01889A9,SOSXDAB12A58A76515,SOSKKOL12A58A7BE90,SOVJVXR12A6701C0C8,SOJDPDH12A8C13DD35,SOXVFFI12AF72A1065,SOTQUOJ12A8C13A203,SOWQHEB12AB0186C48,SOGTNER12AB017E350,22.0,92.0,108.0
7847,SOTKKXK12A6D4F6744,SOTKKXK12A6D4F6744,SOFFKQH12A8C13E4CA,SOVNVRF12A8C14477B,SONRXEK12AB018572C,SOVDEBT12A6701F7A5,SOATUZY12A58A7E660,SOJHKLI12AB017AA02,SOZRNLU12A8C145CA4,SORDXJU12A6BD546CD,25.0,115.0,107.0
7848,SOHSKWR12A6310E37B,SOCRYRC12A8C144BF2,SOHSKWR12A6310E37B,SOJVLNK12A6701FA24,SOVCGCS12AB017F9E4,SOHYYSB12A6D4F94EB,SODBQOA12AF72A2344,SOFCQQC12A8C135E0C,SOEQPWA12AB0180AD2,SOTOBXA12A8C13FC3A,50.0,109.0,118.0
7849,SOFCVQY12A58A7BED6,SOFCVQY12A58A7BED6,SOGLIWP12A8C13B2CF,SOHQDJH12A6310E2BD,SOYYEIY12A6D4F860F,SOWMRTA12A6701D016,SOKMXIV12A8C140B3C,SOYIVXD12A8C1387C5,SOWPFEC12A8C139607,SOAZIYU12A8C139B48,32.0,121.0,113.0
7850,SOQLGZU12AF729FD04,SOQLGZU12AF729FD04,SOHPNUZ12A6D4F5709,SOGKQRK12A58A7F082,SOXAIYR12A6701C6BB,SOMZUAU12A8C13613E,SONWHTZ12A58A7E3E4,SOCTVOF12AB018920D,SOWKYUB12A8C1440CB,SOGOTLO12AB0182C88,62.0,129.0,109.0
7851,SOETQHN12A8C13FFCC,SOETQHN12A8C13FFCC,SOKVSAH12A8C133C6D,SOLLBAK12A6D4F6AA7,SOLCJBD12A67020495,SOZEWOR12AB0180892,SOUMIPX12A6701D959,SOOGZYY12A6701D9CB,SOCJUEL12AB0182FC6,SONIPYP12A8C13F2B1,18.0,105.0,115.0
7852,SODTTMC12A8C14602A,SODTTMC12A8C14602A,SOUUTBA12A6D4F9940,SOYMXCS12AB018BC05,SOWZMZG12A6D4F64AA,SOLSDOW12A8C13EB08,SOPJHYH12A8AE46158,SODAABQ12AF72AD08C,SODJPQU12A8159E8AE,SOHQDEC12A8C14478D,30.0,109.0,116.0
7853,SONKNHS12A6D4F8B37,SONKNHS12A6D4F8B37,SOFKXIL12AB018891E,SORUKSQ12A6D4F89B8,SOMZSQH12AB0184CEB,SOMSNIZ12A8C13634A,SOGIVSP12AF729A146,SOAFTRR12AF72A8D4D,SOIVIRC12A6D4F74D6,SOQYFXH12AC468C5E4,32.0,115.0,118.0
7854,SORVFTM12AB01805BD,SORVFTM12AB01805BD,SOQDDVW12AB0185E55,SOXWWSR12A58A7C022,SOETUKI12A6D4F8E95,SOSMZJI12A8C131C9F,SOLKQSX12A81C22C26,SOTXMEN12A8AE46A2F,SORVSXB12A8C132650,SOLABNV12A8C13D698,43.0,102.0,120.0
7855,SOSXTNT12A58A809DC,SOSXTNT12A58A809DC,SOALXYA12AB017E4A2,SOKTYWZ12A6D4F9766,SOBFSKY12AB0182C6F,SOOKUEC12A6D4F81DA,SOKZPUF12A6D4FC01A,SOSXTWL12A6D4F8A77,SOGABIY12A6D4F454B,SOTNWDU12A8C14093A,31.0,96.0,117.0
7856,SOLNZIU12AB01896D2,SOLXEPQ12A58A7B238,SOLNZIU12AB01896D2,SOMYFSH12AB0181B26,SOZJLZU12AF72AAC68,SOKYVWL12A67AE0922,SOHIJIQ12A6310D913,SODKEEX12A6701F7C8,SOEINNY12A8C136ECE,SOXYFWQ12A6D4F6863,27.0,104.0,109.0
7857,SOQRZJX12AB017F218,SOQRZJX12AB017F218,SOEJSHO12A8C13E30D,SOECGJE12A8C1330BE,SORYSAV12A6D4F984A,SOVTOHM12A8AE48727,SOEUOCA12AB01887DB,SOFOAHE12A6D4F66C5,SOXKUUL12AB018343D,SOKUTUJ12AB017D044,29.0,106.0,104.0
7858,SORTEBZ12A6D4FC1FC,SORTEBZ12A6D4FC1FC,SOEUPXX12A8C1387BC,SODOTNH12A58A7710A,SOGVOUT12AB018BEB9,SOSJZID12A8C13E802,SOEQPWA12AB0180AD2,SOLWYXQ12A8C132D8B,SOCTJQC12AB01884FC,SOXGRUW12A8C141751,44.0,99.0,106.0
7859,SOAXHYC12A8C13D3B5,SOAXHYC12A8C13D3B5,SONFBXS12A6701FD97,SOZVSBL1288D3EEEFD,SOFJWPF12A6D4F570E,SOASLNT12A8C143BEB,SODFZCW12A8151B84B,SONXUQR12AB0186C9F,SOPDTVU12AB018D1B4,SOTLRQS12A58A7CAA4,22.0,105.0,109.0
7860,SOMILQM12AF72A7057,SOMILQM12AF72A7057,SOMWFDF12AB01839E0,SOGNHAD12AB01821BF,SOBBRFA12A6701FBC4,SODTDLC12A58A7A44E,SOGFEDP12A8C141A94,SOVMIYF12AF72A0020,SOPJWVF12A8C13AC87,SOLPVAQ12AB017EB35,17.0,108.0,109.0
7861,SOVGSEL12A8C141591,SODONRL12A8151BA73,SOVODTO12A6D4FDE22,SOVGSEL12A8C141591,SOSYZVP12AF729A6FD,SOOCVAY12A6D4F8385,SOUPIPE12A6D4FAC5F,SOTUXBM12A8C140DB6,SOEDXUA12A6D4F77CE,SOZFORJ12A8C133007,25.0,116.0,114.0
7862,SODJWTD12A8C137F7D,SOERYMU12A8C14221A,SODJWTD12A8C137F7D,SOHSXXJ12A6D4FB568,SOHOJIK12AF729D32F,SOMSEEB12A8C1398DC,SORGAPD12AB017D9BB,SOZWUSJ12A67ADE677,SOLHNIL12AC9097A14,SOOGMDI12A6D4F9A48,20.0,106.0,110.0
7863,SOVWAVH12A58A7B607,SOVWAVH12A58A7B607,SOZRLCY12AC3DF66D2,SOFRKRJ12A8C135F71,SOIILEM12AF729CCFD,SOIRSMO12A6D4FA50F,SOISNSU12AC468C0D8,SOXSXJT12A6D4FA624,SONUFQJ12A6D4FAB72,SONENIO12AB017DBDC,27.0,102.0,104.0
7864,SODYFRY12A8C13F266,SODYFRY12A8C13F266,SOAQTQO12A6D4FCD0A,SOFLHGW12A8AE474E0,SOPTBZL12AF72A92D8,SOADRKM12B0B809505,SOTNRIN12A6D4F8F01,SOUEBPR12AAF3B53FC,SOZATSG12A8C13DA8D,SOHCZIM12A8C13E5E7,20.0,105.0,105.0
7865,SORHUJT12A8C13B85E,SORHUJT12A8C13B85E,SOQQKLD12A8C143C3E,SOFPJGB12A8C143EA1,SOOZZVS12AB017D0B8,SOFJOVK12B0B80BD62,SOZWWAC12AF729B1C2,SOTQPRG12A6D4FB67C,SOVAJLY12A6D4FDC72,SOZJLIG12A8AE47FAB,33.0,116.0,112.0
7866,SOPQGBL12AB01821C7,SOPQGBL12AB01821C7,SOJAETW12A67021CC5,SOGNIYW12A6D4FA77D,SOWTCET12A58A7A60E,SODOVYY12A6D4F8B62,SOJWAER12A67ADE89C,SOVOECI12AF729DC39,SOQFWTV12AB017EC81,SOFLEGY12A6D4F4A4E,17.0,105.0,104.0
7867,SOEORIW12A8C142E46,SOEORIW12A8C142E46,SOLZOBD12AB0185720,SOWIFPJ12A6D4F7E0C,SOBRORE12AF72A4358,SOOOZNM12A58A7B7E9,SOJCQIU12AB017F0B0,SODNYHQ12A8C140400,SOIPWXK12AB018E73D,SOKWUDF12A6D4F5433,30.0,114.0,101.0
7868,SOPATZX12A8AE46295,SOPATZX12A8AE46295,SOIAIVS12A8C137973,SOBFCCP12A6D4F9131,SOSKBLS12A8C140AAD,SOIVWJH12A6D4F99E2,SOLJRTA12A8C143839,SOFLDKP12A6310D7A9,SOLKPHR12AB0182E63,SOYAFGV12A8C13C3C3,64.0,97.0,113.0
7869,SOHXJSZ12AB01854C2,SOHXJSZ12AB01854C2,SOWBXSN12A8C13A9E9,SOXEMIT12A8C135FBC,SOWPFOV12A6D4FB233,SOXWHOW12A8C13D3F6,SOEFUGF12A8C139F46,SOXRZVW12A5891D696,SOXZSEH12AC468CABB,SOIRLFW12AB0182AA0,60.0,98.0,110.0
7870,SOJZCCI12A8151BD4B,SOJZCCI12A8151BD4B,SOJIWFP12AB0188DA3,SOZTYDU12A8C131F45,SOMSPXO12AB0182B78,SODUSHV12AB018040D,SOGDTDG12AC4689811,SOHZGLQ12AB01879B0,SOURPIN12A6D4F32D3,SOMFEOQ12A6D4FA750,20.0,106.0,109.0
7871,SOSHJIH12AF72A1D72,SOSHJIH12AF72A1D72,SONGNHO12AB0183915,SOZNTHP12A6D4FC4D4,SOEWJFS12AF729FFCD,SORKONQ12AB0184156,SOOFIQL12A6701E35D,SOLLFHC12A8AE47D5E,SOAEIYN12A67020667,SODRVTG12A8AE46169,32.0,104.0,114.0
7872,SOHTOVZ12A8C13B842,SOHTOVZ12A8C13B842,SOHWKMP12AC95F0890,SONDICG12AB0184D30,SOPDWCR12A8C140446,SOYCGZK12AB018B261,SOQEBVC12AF72A9E38,SONKWGS12A8AE4626B,SOJDAQW12AF72A9B52,SOKBRXM12A6D4F7381,25.0,106.0,107.0
7873,SODKCQF12A8C140133,SOEUBGQ12A6D4F76E9,SOPYJJA12AF729BBFD,SODKCQF12A8C140133,SOJGSFA12AB0182240,SORDPFI12AF72A5B0E,SOEGGET12AB017F441,SORMGZY12A81C20622,SOFXMGW12A58A78DDD,SOGELNH12AB017F92C,12.0,104.0,112.0
7874,SOTNRIN12A6D4F8F01,SOTNRIN12A6D4F8F01,SOADRKM12B0B809505,SOQUJSF12A58A7C41A,SOIGXKF12A6701E096,SOCUASR12A8C134F4A,SOQWSGM12A6D4FC3C6,SOAQTQO12A6D4FCD0A,SOLXOOR12A3F1EB47B,SODYFRY12A8C13F266,20.0,107.0,107.0
7875,SOOYYCV12AB017E806,SOOYYCV12AB017E806,SOENLMR12A58A78ADD,SOESZWS12A6D4F910C,SOBFGZA12A8AE4542A,SOIBSFJ12AB017D71F,SOEPHSU12A6D4F729B,SOIROVG12AF72A5221,SOHVJFJ12A67ADCFC9,SODQXAM12AF72A5EDE,48.0,112.0,84.0
7876,SOVAKMP12AB017F6C6,SOTZLYT12AB0181C11,SOVAKMP12AB017F6C6,SOQACEU12A58A78E0D,SOKXNYN12A8C1387B5,SOJRFYP12A6D4FBB41,SOLLHJW12AF729E2EC,SOSDXCG12A8151D772,SOHGGUJ12A67ADE35E,SOWOBSY12A6D4F9274,21.0,105.0,106.0
